Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
KEGG_2021_Human,Terpenoid backbone biosynthesis,2/22,0.0053564969577325,0.5544750575033697,0,0,20.285714285714285,106.08302856731788,FNTB;ZMPSTE24
KEGG_2021_Human,SNARE interactions in vesicular transport,2/33,0.0118145960439167,0.5544750575033697,0,0,13.08031599736669,58.0559303610333,YKT6;BET1L
KEGG_2021_Human,Phosphatidylinositol signaling system,3/97,0.0127385466637258,0.5544750575033697,0,0,6.516560649265189,28.432553772777887,INPP5B;PI4KA;CALML3
KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,4/193,0.0160717407971991,0.5544750575033697,0,0,4.345458553791887,17.949754270462787,TRADD;CTNNB1;CALML3;JAK1
KEGG_2021_Human,Human cytomegalovirus infection,4/225,0.0264558956010552,0.6299721272018025,0,0,3.710218702865762,13.476539274667145,TRADD;CTNNB1;CALML3;JAK1
KEGG_2021_Human,Spliceosome,3/150,0.0394642695250037,0.6299721272018025,0,0,4.155901535872081,13.433368165586538,RBMXL1;PRPF38A;PRPF18
KEGG_2021_Human,Hepatitis C,3/157,0.0441885885751986,0.6299721272018025,0,0,3.965591109921007,12.369823539042448,TRADD;CTNNB1;JAK1
KEGG_2021_Human,Ribosome,3/158,0.0448855915053094,0.6299721272018025,0,0,3.939807116727636,12.227736804285344,MRPL4;MRPS16;MRPL13
KEGG_2021_Human,Inositol phosphate metabolism,2/73,0.0517203452860749,0.6299721272018025,0,0,5.699626329405001,16.881746303056282,INPP5B;PI4KA
KEGG_2021_Human,Tuberculosis,3/180,0.0615800766393561,0.6299721272018025,0,0,3.4462694391053645,9.606189648728854,TRADD;CALML3;JAK1
KEGG_2021_Human,Rap1 signaling pathway,3/210,0.0882888275783243,0.6299721272018025,0,0,2.94232780516958,7.141446532679638,CTNNB1;CALML3;RAPGEF6
KEGG_2021_Human,Melanogenesis,2/101,0.0909569913965944,0.6299721272018025,0,0,4.081838796124511,9.785671777221246,CTNNB1;CALML3
KEGG_2021_Human,One carbon pool by folate,1/20,0.0954324164624814,0.6299721272018025,0,0,10.569377990430622,24.83103038927071,MTHFS
KEGG_2021_Human,Protein export,1/23,0.1089472978360328,0.6299721272018025,0,0,9.1267217630854,20.232947516534363,SEC63
KEGG_2021_Human,Thermogenesis,3/232,0.1104659121595449,0.6299721272018025,0,0,2.656687525323009,5.852810917325962,COX11;ATP5F1D;COA5
KEGG_2021_Human,Vitamin digestion and absorption,1/24,0.113407683581024,0.6299721272018025,0,0,8.729468599033817,19.002011610155247,APOB
KEGG_2021_Human,Sphingolipid signaling pathway,2/119,0.1195188772922953,0.6299721272018025,0,0,3.450723879295308,7.330307004338375,TRADD;CERS2
KEGG_2021_Human,Salmonella infection,3/249,0.128921631654778,0.6299721272018025,0,0,2.470958008549158,5.061882426430637,DYNC1LI2;TRADD;CTNNB1
KEGG_2021_Human,Butanoate metabolism,1/28,0.1310292553948657,0.6299721272018025,0,0,7.434717545828657,15.109834134055738,ABAT
KEGG_2021_Human,Phototransduction,1/28,0.1310292553948657,0.6299721272018025,0,0,7.434717545828657,15.109834134055738,CALML3
KEGG_2021_Human,beta-Alanine metabolism,1/30,0.1397095639188418,0.6299721272018025,0,0,6.921281783350749,13.622394510819325,ABAT
KEGG_2021_Human,Oxidative phosphorylation,2/133,0.1430547538373086,0.6299721272018025,0,0,3.07976320299112,5.988685251990531,COX11;ATP5F1D
KEGG_2021_Human,RNA polymerase,1/31,0.1440174715013112,0.6299721272018025,0,0,6.69023569023569,12.964476920040203,POLR3A
KEGG_2021_Human,Estrogen signaling pathway,2/137,0.1499507080843318,0.6299721272018025,0,0,2.9879062736205597,5.669398730173793,CALML3;KRT9
KEGG_2021_Human,Fructose and mannose metabolism,1/33,0.152569319997184,0.6299721272018025,0,0,6.271464646464646,11.79120788980768,GFUS
KEGG_2021_Human,Fluid shear stress and atherosclerosis,2/139,0.1534237633251,0.6299721272018025,0,0,2.9439892745419334,5.518659484645247,CTNNB1;CALML3
KEGG_2021_Human,Measles,2/139,0.1534237633251,0.6299721272018025,0,0,2.9439892745419334,5.518659484645247,TRADD;JAK1
KEGG_2021_Human,Ubiquitin mediated proteolysis,2/140,0.1551662685109655,0.6299721272018025,0,0,2.922508133688258,5.445386768069675,UBE2R2;TRIM32
KEGG_2021_Human,Propanoate metabolism,1/34,0.1568134700259566,0.6299721272018025,0,0,6.081114172023263,11.266469699963473,ABAT
KEGG_2021_Human,Signaling pathways regulating pluripotency of stem cells,2/143,0.1604167144707384,0.6299721272018025,0,0,2.859892893327544,5.233547895270227,CTNNB1;JAK1
KEGG_2021_Human,Nicotinate and nicotinamide metabolism,1/35,0.1610365757741949,0.6299721272018025,0,0,5.901960784313726,10.777710825180796,NADSYN1
KEGG_2021_Human,"Alanine, aspartate and glutamate metabolism",1/37,0.1694200671801256,0.6299721272018025,0,0,5.57351290684624,9.895070145641316,ABAT
KEGG_2021_Human,Thyroid cancer,1/37,0.1694200671801256,0.6299721272018025,0,0,5.57351290684624,9.895070145641316,CTNNB1
KEGG_2021_Human,Primary immunodeficiency,1/38,0.1735806579316256,0.6299721272018025,0,0,5.422604422604422,9.495592558231127,IGLL1
KEGG_2021_Human,Cellular senescence,2/156,0.1835199217140049,0.6299721272018025,0,0,2.616750596342433,4.436522833603623,CALML3;NBN
KEGG_2021_Human,Homologous recombination,1/41,0.1859390303366049,0.6299721272018025,0,0,5.015151515151516,8.43717221072756,NBN
KEGG_2021_Human,Necroptosis,2/159,0.188921090423562,0.6299721272018025,0,0,2.566359027687508,4.276647055148966,TRADD;JAK1
KEGG_2021_Human,Fat digestion and absorption,1/43,0.1940761190078197,0.6299721272018025,0,0,4.775853775853776,7.830035336967146,APOB
KEGG_2021_Human,Porphyrin and chlorophyll metabolism,1/43,0.1940761190078197,0.6299721272018025,0,0,4.775853775853776,7.830035336967146,HCCS
KEGG_2021_Human,Vasopressin-regulated water reabsorption,1/44,0.1981144149654997,0.6299721272018025,0,0,4.664552501761804,7.551493311263548,DYNC1LI2
KEGG_2021_Human,Protein processing in endoplasmic reticulum,2/171,0.2107281287485228,0.6299721272018025,0,0,2.382683250815119,3.710282110137656,UBQLN4;SEC63
KEGG_2021_Human,Influenza A,2/172,0.2125577216442807,0.6299721272018025,0,0,2.3685474189675872,3.667794437782415,TRADD;JAK1
KEGG_2021_Human,Amino sugar and nucleotide sugar metabolism,1/48,0.2140682440880332,0.6299721272018025,0,0,4.266709649688373,6.576964036635908,GFUS
KEGG_2021_Human,"Valine, leucine and isoleucine degradation",1/48,0.2140682440880332,0.6299721272018025,0,0,4.266709649688373,6.576964036635908,ABAT
KEGG_2021_Human,Sphingolipid metabolism,1/49,0.21800735103248,0.6299721272018025,0,0,4.177609427609427,6.363445371866637,CERS2
KEGG_2021_Human,Cholesterol metabolism,1/50,0.2219269115603851,0.6299721272018025,0,0,4.092145949288806,6.1603458876211565,APOB
KEGG_2021_Human,NOD-like receptor signaling pathway,2/181,0.2290890210690458,0.6299721272018025,0,0,2.248432333827385,3.313390195707374,DHX33;JAK1
KEGG_2021_Human,Human papillomavirus infection,3/331,0.2299435371782336,0.6299721272018025,0,0,1.8454865476489817,2.712720337235142,TRADD;CTNNB1;JAK1
KEGG_2021_Human,Endometrial cancer,1/58,0.2525911479606718,0.6299721272018025,0,0,3.5163919900762006,4.8384959983786695,CTNNB1
KEGG_2021_Human,Epstein-Barr virus infection,2/202,0.2679339282131197,0.6299721272018025,0,0,2.010204081632653,2.647468657967029,TRADD;JAK1
KEGG_2021_Human,Viral carcinogenesis,2/203,0.2697872573969225,0.6299721272018025,0,0,2.000101533150574,2.620376153040449,TRADD;JAK1
KEGG_2021_Human,Basal cell carcinoma,1/63,0.2711455282609312,0.6299721272018025,0,0,3.231997393287716,4.218078497375417,CTNNB1
KEGG_2021_Human,Cytosolic DNA-sensing pathway,1/63,0.2711455282609312,0.6299721272018025,0,0,3.231997393287716,4.218078497375417,POLR3A
KEGG_2021_Human,Alzheimer disease,3/369,0.2809389933414449,0.6299721272018025,0,0,1.6506675680243366,2.095716825168888,CTNNB1;CALML3;ATP5F1D
KEGG_2021_Human,Aminoacyl-tRNA biosynthesis,1/66,0.2820585025763683,0.6299721272018025,0,0,3.0823620823620823,3.9011631304837175,DARS2
KEGG_2021_Human,Long-term potentiation,1/67,0.2856600898087258,0.6299721272018025,0,0,3.0355065809611266,3.8033460819667058,CALML3
KEGG_2021_Human,Human immunodeficiency virus 1 infection,2/212,0.2864598377883567,0.6299721272018025,0,0,1.913508260447036,2.392185621773637,TRADD;CALML3
KEGG_2021_Human,Lipid and atherosclerosis,2/215,0.2920110215935288,0.6299721272018025,0,0,1.8862700009581297,2.3219299603971795,CALML3;APOB
KEGG_2021_Human,Adipocytokine signaling pathway,1/69,0.2928096888806698,0.6299721272018025,0,0,2.9459298871063577,3.6182865561027495,TRADD
KEGG_2021_Human,Amphetamine addiction,1/69,0.2928096888806698,0.6299721272018025,0,0,2.9459298871063577,3.6182865561027495,CALML3
KEGG_2021_Human,Renin secretion,1/69,0.2928096888806698,0.6299721272018025,0,0,2.9459298871063577,3.6182865561027495,CALML3
KEGG_2021_Human,RIG-I-like receptor signaling pathway,1/70,0.2963578762035246,0.6299721272018025,0,0,2.9030888596105986,3.530700422312052,TRADD
KEGG_2021_Human,Adherens junction,1/71,0.2998884383134025,0.6299721272018025,0,0,2.8614718614718613,3.446198601550195,CTNNB1
KEGG_2021_Human,Glioma,1/75,0.3138361616484454,0.6299721272018025,0,0,2.7062517062517064,3.1362323637249645,CALML3
KEGG_2021_Human,Gastric acid secretion,1/76,0.3172798893506643,0.6299721272018025,0,0,2.67003367003367,3.065121123308704,CALML3
KEGG_2021_Human,Pancreatic cancer,1/76,0.3172798893506643,0.6299721272018025,0,0,2.67003367003367,3.065121123308704,JAK1
KEGG_2021_Human,Pertussis,1/76,0.3172798893506643,0.6299721272018025,0,0,2.67003367003367,3.065121123308704,CALML3
KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,1/77,0.3207065055587057,0.6299721272018025,0,0,2.6347687400318978,2.996335121708695,CTNNB1
KEGG_2021_Human,Bacterial invasion of epithelial cells,1/77,0.3207065055587057,0.6299721272018025,0,0,2.6347687400318978,2.996335121708695,CTNNB1
KEGG_2021_Human,Leishmaniasis,1/77,0.3207065055587057,0.6299721272018025,0,0,2.6347687400318978,2.996335121708695,JAK1
KEGG_2021_Human,Antigen processing and presentation,1/78,0.3241160944299128,0.6299721272018025,0,0,2.600419782237964,2.929772078325152,IFI30
KEGG_2021_Human,Peroxisome,1/82,0.3375858460637784,0.6313227188571386,0,0,2.471505175208879,2.6838950656014107,PEX3
KEGG_2021_Human,Colorectal cancer,1/86,0.3507897886854045,0.6313227188571386,0,0,2.354723707664884,2.46673350535558,CTNNB1
KEGG_2021_Human,Parkinson disease,2/249,0.3543299070983733,0.6313227188571386,0,0,1.6238122779476163,1.6847488521495495,CALML3;ATP5F1D
KEGG_2021_Human,GABAergic synapse,1/89,0.3605214364245345,0.6313227188571386,0,0,2.2741046831955924,2.32005037808893,ABAT
KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/89,0.3605214364245345,0.6313227188571386,0,0,2.2741046831955924,2.32005037808893,JAK1
KEGG_2021_Human,Th1 and Th2 cell differentiation,1/92,0.3701086437867988,0.6313227188571386,0,0,2.1988011988011986,2.185517547233266,JAK1
KEGG_2021_Human,Salivary secretion,1/93,0.3732726494349856,0.6313227188571386,0,0,2.1747913921826965,2.143139832163484,CALML3
KEGG_2021_Human,GnRH signaling pathway,1/93,0.3732726494349856,0.6313227188571386,0,0,2.1747913921826965,2.143139832163484,CALML3
KEGG_2021_Human,IL-17 signaling pathway,1/94,0.3764209201158763,0.6313227188571386,0,0,2.1512979254914737,2.101919815261755,TRADD
KEGG_2021_Human,Staphylococcus aureus infection,1/95,0.3795535332169826,0.6313227188571386,0,0,2.1283043197936813,2.061815304518316,KRT9
KEGG_2021_Human,Circadian entrainment,1/97,0.3857720948428521,0.6313227188571386,0,0,2.083754208754209,1.9847936202473104,CALML3
KEGG_2021_Human,Prostate cancer,1/97,0.3857720948428521,0.6313227188571386,0,0,2.083754208754209,1.9847936202473104,CTNNB1
KEGG_2021_Human,Aldosterone synthesis and secretion,1/98,0.3888581963975129,0.6313227188571386,0,0,2.062168072477351,1.947801335478516,CALML3
KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,1/98,0.3888581963975129,0.6313227188571386,0,0,2.062168072477351,1.947801335478516,CALML3
KEGG_2021_Human,C-type lectin receptor signaling pathway,1/104,0.4070550586365517,0.6387851081777688,0,0,1.9414533686378344,1.7449915352070269,CALML3
KEGG_2021_Human,NF-kappa B signaling pathway,1/104,0.4070550586365517,0.6387851081777688,0,0,1.9414533686378344,1.7449915352070269,TRADD
KEGG_2021_Human,Th17 cell differentiation,1/107,0.4159512905205901,0.6387851081777688,0,0,1.886220697541452,1.654568493195685,JAK1
KEGG_2021_Human,Glucagon signaling pathway,1/107,0.4159512905205901,0.6387851081777688,0,0,1.886220697541452,1.654568493195685,CALML3
KEGG_2021_Human,Ribosome biogenesis in eukaryotes,1/108,0.4188872357630098,0.6387851081777688,0,0,1.8684980647597471,1.6258801725332537,LSG1
KEGG_2021_Human,Pathways of neurodegeneration,3/475,0.4251569706984313,0.6387851081777688,0,0,1.273021142757295,1.088810954833443,CTNNB1;CALML3;ATP5F1D
KEGG_2021_Human,TNF signaling pathway,1/112,0.4304856163806702,0.6387851081777688,0,0,1.8008008008008007,1.517789408820894,TRADD
KEGG_2021_Human,Toxoplasmosis,1/112,0.4304856163806702,0.6387851081777688,0,0,1.8008008008008007,1.517789408820894,JAK1
KEGG_2021_Human,Leukocyte transendothelial migration,1/114,0.4361985658337181,0.6403766179260968,0,0,1.768749441315813,1.4674566165007243,CTNNB1
