Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of type I interferon production (GO:0032479),5/89,8.41005554683844e-05,0.0650097293770611,0,0,12.416040100250626,116.5058798270508,HERC5;POLR3A;DHX33;CTNNB1;TRIM32
GO_Biological_Process_2021,endoplasmic reticulum to Golgi vesicle-mediated transport (GO:0006888),6/185,0.00033516449135692714,0.0931927443481073,0,0,7.032330916438845,56.264899971539016,ARF4;DYNC1LI2;COG4;MIA3;YKT6;BET1L
GO_Biological_Process_2021,mitotic spindle elongation (GO:0000022),2/8,0.0006795551666861537,0.0931927443481073,0,0,67.66666666666667,493.5655481733249,RACGAP1;PRC1
GO_Biological_Process_2021,mitotic spindle midzone assembly (GO:0051256),2/8,0.0006795551666861537,0.0931927443481073,0,0,67.66666666666667,493.5655481733249,RACGAP1;PRC1
GO_Biological_Process_2021,DNA replication-independent nucleosome assembly (GO:0006336),3/39,0.0009726294551664332,0.0931927443481073,0,0,17.06529209621993,118.35645919802704,CENPP;CENPC;ASF1B
GO_Biological_Process_2021,mitochondrial translational elongation (GO:0070125),4/89,0.0010375176629096,0.0931927443481073,0,0,9.713235294117649,66.73890423440267,MRPL4;MRPL50;MRPS16;MRPL13
GO_Biological_Process_2021,mitochondrial translational termination (GO:0070126),4/89,0.0010375176629096,0.0931927443481073,0,0,9.713235294117649,66.73890423440267,MRPL4;MRPL50;MRPS16;MRPL13
GO_Biological_Process_2021,protein prenylation (GO:0018342),2/10,0.0010850384206118,0.0931927443481073,0,0,50.74489795918368,346.39177176286466,PTAR1;FNTB
GO_Biological_Process_2021,lipoprotein transport (GO:0042953),2/10,0.0010850384206118,0.0931927443481073,0,0,50.74489795918368,346.39177176286466,MIA3;APOB
GO_Biological_Process_2021,lipoprotein localization (GO:0044872),2/11,0.0013218400851343,0.0965895013389434,0,0,45.10430839002267,298.984305122014,MIA3;APOB
GO_Biological_Process_2021,translational termination (GO:0006415),4/96,0.0013744948444092,0.0965895013389434,0,0,8.971014492753623,59.1160161126674,MRPL4;MRPL50;MRPS16;MRPL13
GO_Biological_Process_2021,translational elongation (GO:0006414),4/104,0.0018455372762019,0.1136519930320243,0,0,8.25,51.933624907465536,MRPL4;MRPL50;MRPS16;MRPL13
GO_Biological_Process_2021,mitochondrial translation (GO:0032543),4/105,0.001911353052285,0.1136519930320243,0,0,8.167904290429043,51.130622502952,MRPL4;MRPL50;MRPS16;MRPL13
GO_Biological_Process_2021,cytoplasmic microtubule organization (GO:0031122),3/54,0.002500594818504,0.1380685567645423,0,0,12.036992116434202,72.11634792982616,CCDC88B;CLIP2;DST
GO_Biological_Process_2021,regulation of defense response to virus (GO:0050688),2/16,0.0028374149918175,0.1462214525783333,0,0,28.988338192419825,170.01259891772904,HERC5;ZMPSTE24
GO_Biological_Process_2021,tRNA metabolic process (GO:0006399),2/18,0.003594237117374,0.1736465807331353,0,0,25.362244897959183,142.7494556250508,DARS2;THG1L
GO_Biological_Process_2021,aerobic respiration (GO:0009060),2/21,0.0048853872583166,0.2221414323928706,0,0,21.354457572502685,113.63788950907964,MTFR2;ATP5F1D
GO_Biological_Process_2021,positive regulation of type I interferon production (GO:0032481),3/77,0.0067890554235683,0.2622523524056858,0,0,8.286152131512956,41.36814601724816,POLR3A;DHX33;CTNNB1
GO_Biological_Process_2021,negative regulation of macroautophagy (GO:0016242),2/26,0.0074389947886241,0.2622523524056858,0,0,16.901360544217688,82.83389842043363,USP36;UBQLN4
GO_Biological_Process_2021,mitotic spindle organization (GO:0007052),4/157,0.0079999164419867,0.2622523524056858,0,0,5.377723311546841,25.965391509830216,DYNC1LI2;PRC1;CENPP;CENPC
GO_Biological_Process_2021,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum (GO:0006890)",3/85,0.008907727513708,0.2622523524056858,0,0,7.474729695750566,35.28697392743489,ARF4;RACGAP1;COG4
GO_Biological_Process_2021,regulation of response to biotic stimulus (GO:0002831),2/29,0.0092030974751143,0.2622523524056858,0,0,15.02116402116402,70.4224490277819,HERC5;ZMPSTE24
GO_Biological_Process_2021,CENP-A containing chromatin organization (GO:0061641),2/30,0.0098285778207101,0.2622523524056858,0,0,14.48396501457726,66.95156387938638,CENPP;CENPC
GO_Biological_Process_2021,CENP-A containing nucleosome assembly (GO:0034080),2/30,0.0098285778207101,0.2622523524056858,0,0,14.48396501457726,66.95156387938638,CENPP;CENPC
GO_Biological_Process_2021,positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123),4/171,0.010713918369074,0.2622523524056858,0,0,4.923403193612774,22.333598681504093,TMEM101;TRADD;S100A4;TRIM32
GO_Biological_Process_2021,chromatin remodeling at centromere (GO:0031055),2/32,0.0111345221222248,0.2622523524056858,0,0,13.517006802721088,60.79550767481704,CENPP;CENPC
GO_Biological_Process_2021,epithelial tube morphogenesis (GO:0060562),2/34,0.0125124802245355,0.2622523524056858,0,0,12.67091836734694,55.51165721021778,CTNNB1;PRKX
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen via MHC class II (GO:0019886),3/98,0.0130939766052085,0.2622523524056858,0,0,6.447639717851329,27.954405817650997,DYNC1LI2;RACGAP1;IFI30
GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),2/35,0.0132279832722483,0.2622523524056858,0,0,12.286332714904145,53.14355844722063,CCDC88B;IGLL1
GO_Biological_Process_2021,cellular protein modification process (GO:0006464),11/1025,0.0133653503322049,0.2622523524056858,0,0,2.3019967643995303,9.933322566799175,HERC5;ARF4;PTAR1;PDP2;SETD3;FNTB;MIA3;APOB;MAP4K5;DDA1;JAK1
GO_Biological_Process_2021,antigen processing and presentation of peptide antigen via MHC class II (GO:0002495),3/100,0.0138217578324637,0.2622523524056858,0,0,6.314061005420342,27.03372337884673,DYNC1LI2;RACGAP1;IFI30
GO_Biological_Process_2021,centromere complex assembly (GO:0034508),2/37,0.0147110875878218,0.2622523524056858,0,0,11.583090379008746,48.87083992538764,CENPP;CENPC
GO_Biological_Process_2021,antigen processing and presentation of exogenous peptide antigen (GO:0002478),3/103,0.0149559054974684,0.2622523524056858,0,0,6.123711340206185,25.73580958877293,DYNC1LI2;RACGAP1;IFI30
GO_Biological_Process_2021,histone exchange (GO:0043486),2/38,0.0154783132235365,0.2622523524056858,0,0,11.260770975056689,46.9384448645158,CENPP;CENPC
GO_Biological_Process_2021,regulation of cell cycle process (GO:0010564),3/106,0.0161412670571553,0.2622523524056858,0,0,5.944450005004504,24.52903651782376,RACGAP1;PRC1;CTNNB1
GO_Biological_Process_2021,phosphatidylinositol metabolic process (GO:0046488),3/112,0.0186665018739365,0.2622523524056858,0,0,5.615530123900501,22.35556415568353,INPP5B;PLEKHA2;PI4KA
GO_Biological_Process_2021,cellular respiration (GO:0045333),2/42,0.0187140554000922,0.2622523524056858,0,0,10.13265306122449,40.31256172341721,MTFR2;ATP5F1D
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),7/546,0.0197104834205489,0.2622523524056858,0,0,2.703672671414607,10.616253633512766,TMEM101;DHX33;TRADD;S100A4;NMI;ZCCHC3;TRIM32
GO_Biological_Process_2021,positive regulation of cell-matrix adhesion (GO:0001954),2/44,0.0204294838615153,0.2622523524056858,0,0,9.649173955296405,37.54277574025534,PLEKHA2;GFUS
GO_Biological_Process_2021,mitotic spindle assembly (GO:0090307),2/44,0.0204294838615153,0.2622523524056858,0,0,9.649173955296405,37.54277574025534,RACGAP1;PRC1
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),5/314,0.0207477395116501,0.2622523524056858,0,0,3.3369102367569408,12.931588229598791,HERC5;UBE2R2;CTNNB1;TRIM32;DDA1
GO_Biological_Process_2021,positive regulation of response to biotic stimulus (GO:0002833),2/45,0.0213109604144821,0.2622523524056858,0,0,9.424299952539156,36.26973658038426,NMI;ZCCHC3
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),2/46,0.0222080432575084,0.2622523524056858,0,0,9.20964749536178,35.063897787087264,CTNNB1;TRIM32
GO_Biological_Process_2021,epithelial to mesenchymal transition (GO:0001837),2/47,0.0231205576171507,0.2622523524056858,0,0,9.004535147392291,33.92038210413699,CTNNB1;S100A4
GO_Biological_Process_2021,negative regulation of autophagosome maturation (GO:1901097),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,UBQLN4
GO_Biological_Process_2021,quinone catabolic process (GO:1901662),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,NQO2
GO_Biological_Process_2021,cellular response to indole-3-methanol (GO:0071681),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,CTNNB1
GO_Biological_Process_2021,nuclear retention of pre-mRNA at the site of transcription (GO:0071033),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,PRPF18
GO_Biological_Process_2021,embryonic skeletal joint morphogenesis (GO:0060272),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,CTNNB1
GO_Biological_Process_2021,gamma-aminobutyric acid metabolic process (GO:0009448),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,ABAT
GO_Biological_Process_2021,positive regulation of DNA demethylation (GO:1901537),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,OTUD4
GO_Biological_Process_2021,positive regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904906),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,GFUS
GO_Biological_Process_2021,response to indole-3-methanol (GO:0071680),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,CTNNB1
GO_Biological_Process_2021,ribosome localization (GO:0033750),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,LSG1
GO_Biological_Process_2021,kidney morphogenesis (GO:0060993),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,PRKX
GO_Biological_Process_2021,spliceosomal conformational changes to generate catalytic conformation (GO:0000393),1/5,0.0247535287182936,0.2622523524056858,0,0,50.24242424242424,185.83603697375267,PRPF18
GO_Biological_Process_2021,regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043122),4/224,0.0260827072505579,0.2622523524056858,0,0,3.727272727272727,13.591435673577632,TMEM101;TRADD;S100A4;TRIM32
GO_Biological_Process_2021,microtubule cytoskeleton organization involved in mitosis (GO:1902850),3/128,0.0264138379001086,0.2622523524056858,0,0,4.89278350515464,17.77972570780468,DYNC1LI2;CENPP;CENPC
GO_Biological_Process_2021,mesenchymal cell differentiation (GO:0048762),2/51,0.0269214810715392,0.2622523524056858,0,0,8.26780508121616,29.886716110404755,CTNNB1;S100A4
GO_Biological_Process_2021,regulation of response to external stimulus (GO:0032101),3/130,0.0274860097045577,0.2622523524056858,0,0,4.81524474389155,17.306365881326172,HERC5;FNTB;ZMPSTE24
GO_Biological_Process_2021,positive regulation of NIK/NF-kappaB signaling (GO:1901224),2/53,0.0289100845392208,0.2622523524056858,0,0,7.942777110844338,28.14574537420548,TRADD;NMI
