Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,midbody abscission (GO:0061952),3/17,7.837829876798801e-05,0.038255964156919,0,0,43.930780559646536,415.3199946350019,CHMP1A;CHMP2A;MITD1
GO_Biological_Process_2021,protein transport (GO:0015031),9/369,9.760640333875796e-05,0.038255964156919,0,0,5.368131868131868,49.57237586355901,TMED9;HERC2;STX8;CHMP1A;SNX15;CHMP2A;ARFIP2;STX4;VAMP2
GO_Biological_Process_2021,mitotic cytokinetic process (GO:1902410),3/20,0.00012997496316054035,0.038255964156919,0,0,36.1728320194057,323.6806038860264,CHMP1A;CHMP2A;MITD1
GO_Biological_Process_2021,positive regulation of protein autophosphorylation (GO:0031954),3/23,0.00019973029138903675,0.0432823943983372,0,0,30.742268041237114,261.8793213001886,RAP2C;RASSF2;NBN
GO_Biological_Process_2021,nuclear retention of pre-mRNA at the site of transcription (GO:0071033),2/5,0.0002450871709985121,0.0432823943983372,0,0,135.35374149659864,1125.3170126751409,PRPF18;EXOSC3
GO_Biological_Process_2021,cellular response to DNA damage stimulus (GO:0006974),8/350,0.00037326337300476833,0.0532271625222372,0,0,4.972794304602085,39.25139075795276,FAM111A;TIGAR;HERC2;RBBP5;NSMCE3;NBN;RAD18;UNG
GO_Biological_Process_2021,DNA metabolic process (GO:0006259),7/277,0.000484348347115828,0.0532271625222372,0,0,5.472321784149742,41.76862432643811,NSMCE3;GMNN;NBN;POLE;RAD18;UNG;POLG
GO_Biological_Process_2021,positive regulation of leukocyte cell-cell adhesion (GO:1903039),3/31,0.0004924436798304106,0.0532271625222372,0,0,21.949926362297496,167.17350275311443,CCDC88B;PRKCQ;CD47
GO_Biological_Process_2021,"base-excision repair, gap-filling (GO:0006287)",3/35,0.0007067159044822667,0.0532271625222372,0,0,19.202319587628867,139.31055899468168,POLE;UNG;POLG
GO_Biological_Process_2021,positive regulation of lymphocyte activation (GO:0051251),3/35,0.0007067159044822667,0.0532271625222372,0,0,19.202319587628867,139.31055899468168,CCDC88B;PRKCQ;CD47
GO_Biological_Process_2021,DNA repair (GO:0006281),7/298,0.0007460678393126722,0.0532271625222372,0,0,5.071980194361305,36.52177747781135,FAM111A;HERC2;NSMCE3;NBN;POLE;RAD18;UNG
GO_Biological_Process_2021,regulation of protein autophosphorylation (GO:0031952),3/37,0.0008329373632247138,0.0532271625222372,0,0,18.07095209217708,128.13302753808438,RAP2C;RASSF2;NBN
GO_Biological_Process_2021,exonucleolytic trimming involved in rRNA processing (GO:0000459),2/9,0.000870867194754317,0.0532271625222372,0,0,57.99708454810496,408.648679561366,ERI1;EXOSC3
GO_Biological_Process_2021,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000467)",2/9,0.000870867194754317,0.0532271625222372,0,0,57.99708454810496,408.648679561366,ERI1;EXOSC3
GO_Biological_Process_2021,ESCRT complex disassembly (GO:1904896),2/10,0.0010850384206118,0.0532271625222372,0,0,50.74489795918368,346.39177176286466,CHMP1A;CHMP2A
GO_Biological_Process_2021,ESCRT III complex disassembly (GO:1904903),2/10,0.0010850384206118,0.0532271625222372,0,0,50.74489795918368,346.39177176286466,CHMP1A;CHMP2A
GO_Biological_Process_2021,rRNA 3'-end processing (GO:0031125),2/10,0.0010850384206118,0.0532271625222372,0,0,50.74489795918368,346.39177176286466,ERI1;EXOSC3
GO_Biological_Process_2021,sulfur amino acid catabolic process (GO:0000098),2/10,0.0010850384206118,0.0532271625222372,0,0,50.74489795918368,346.39177176286466,MAT1A;ADO
GO_Biological_Process_2021,regulation of T cell apoptotic process (GO:0070232),2/11,0.0013218400851343,0.0614307786933468,0,0,45.10430839002267,298.984305122014,PRKCQ;PDCD1
GO_Biological_Process_2021,intracellular protein transport (GO:0006886),7/336,0.0014944217189603,0.0634574011510509,0,0,4.47746511095859,29.130459458940617,TMED9;HERC2;STX8;SNX15;ARFIP2;STX4;PTTG1IP
GO_Biological_Process_2021,ATP transport (GO:0015867),2/12,0.0015810451022911,0.0634574011510509,0,0,40.59183673469388,261.8039188938469,CD47;SLC25A4
GO_Biological_Process_2021,regulation of DNA-dependent DNA replication (GO:0090329),2/12,0.0015810451022911,0.0634574011510509,0,0,40.59183673469388,261.8039188938469,GMNN;NBN
GO_Biological_Process_2021,regulation of T cell activation (GO:0050863),3/47,0.0016765192380744,0.0643637603139026,0,0,13.95688847235239,89.19896993336747,CCDC88B;PRKCQ;CD47
GO_Biological_Process_2021,base-excision repair (GO:0006284),3/48,0.0017818416942912,0.0655569256691327,0,0,13.646048109965635,86.3809554416349,POLE;UNG;POLG
GO_Biological_Process_2021,DNA replication (GO:0006260),4/108,0.0021185340006459,0.073552716781437,0,0,7.931089743589744,48.83196492833459,FAM111A;NBN;POLE;POLG
GO_Biological_Process_2021,respiratory electron transport chain (GO:0022904),2/14,0.0021657651600423,0.073552716781437,0,0,33.82312925170068,207.5042741698455,ETFDH;SLC25A22
GO_Biological_Process_2021,histone H4-K5 acetylation (GO:0043981),2/15,0.0024908343052083,0.07613880085307,0,0,31.21978021978022,187.16687708215863,PHF20;WDR5
GO_Biological_Process_2021,histone H4-K8 acetylation (GO:0043982),2/15,0.0024908343052083,0.07613880085307,0,0,31.21978021978022,187.16687708215863,PHF20;WDR5
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),3/54,0.002500594818504,0.07613880085307,0,0,12.036992116434202,72.11634792982616,RBBP5;WDR5;PRKCQ
GO_Biological_Process_2021,regulation of protein binding (GO:0043393),4/118,0.0029206361720958,0.085964057998689,0,0,7.231725146198831,42.204013986909175,PPP2CA;CTNNBIP1;MITD1;CRK
GO_Biological_Process_2021,regulation of Arp2/3 complex-mediated actin nucleation (GO:0034315),2/17,0.0032052883489498,0.0912990197458949,0,0,27.05442176870748,155.3722787250682,GMFB;ARFIP2
GO_Biological_Process_2021,DNA strand elongation (GO:0022616),2/18,0.003594237117374,0.0961730719588277,0,0,25.362244897959183,142.7494556250508,GINS2;NBN
GO_Biological_Process_2021,DNA strand elongation involved in DNA replication (GO:0006271),2/18,0.003594237117374,0.0961730719588277,0,0,25.362244897959183,142.7494556250508,GINS2;POLE
GO_Biological_Process_2021,regulation of mitotic spindle assembly (GO:1901673),2/19,0.0040040456388033,0.0985792826528454,0,0,23.869147659063625,131.7684366549516,CHMP1A;CHMP2A
GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),2/19,0.0040040456388033,0.0985792826528454,0,0,23.869147659063625,131.7684366549516,PHF20;WDR5
GO_Biological_Process_2021,DNA-dependent DNA replication (GO:0006261),4/129,0.004019087401475,0.0985792826528454,0,0,6.591666666666667,36.36425024662468,GINS2;GMNN;POLE;POLG
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),3/68,0.0048040547103092,0.1135209723445694,0,0,9.437747819191118,50.38148186551567,RBBP5;WDR5;PRKCQ
GO_Biological_Process_2021,long-term synaptic potentiation (GO:0060291),2/21,0.0048853872583166,0.1135209723445694,0,0,21.354457572502685,113.63788950907964,STX4;VAMP2
GO_Biological_Process_2021,regulation of centrosome cycle (GO:0046605),2/22,0.0053564969577325,0.1182446703419467,0,0,20.285714285714285,106.08302856731788,CHMP1A;CHMP2A
GO_Biological_Process_2021,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000466)",2/22,0.0053564969577325,0.1182446703419467,0,0,20.285714285714285,106.08302856731788,ERI1;EXOSC3
GO_Biological_Process_2021,regulation of telomere capping (GO:1904353),2/23,0.0058476195920622,0.1259377585314875,0,0,19.318756073858115,99.33164622370634,PRKCQ;NBN
GO_Biological_Process_2021,cellular protein localization (GO:0034613),6/329,0.0061916917222356,0.1276044845353209,0,0,3.868717475792109,19.670675566103306,TMED9;HERC2;STX8;SNX15;ARFIP2;STX4
GO_Biological_Process_2021,positive regulation of T cell activation (GO:0050870),3/75,0.0063121368856795,0.1276044845353209,0,0,8.517182130584192,43.1419208970586,CCDC88B;PRKCQ;CD47
GO_Biological_Process_2021,sulfur amino acid metabolic process (GO:0000096),2/24,0.0063585473607634,0.1276044845353209,0,0,18.43970315398887,93.26719485343038,MAT1A;ADO
GO_Biological_Process_2021,endosome transport via multivesicular body sorting pathway (GO:0032509),2/25,0.0068890740028299,0.132240268358671,0,0,17.637089618456077,87.79423275712823,CHMP1A;CHMP2A
GO_Biological_Process_2021,regulation of spindle assembly (GO:0090169),2/25,0.0068890740028299,0.132240268358671,0,0,17.637089618456077,87.79423275712823,CHMP1A;CHMP2A
GO_Biological_Process_2021,chaperone cofactor-dependent protein refolding (GO:0051085),2/26,0.0074389947886241,0.1368465082990641,0,0,16.901360544217688,82.83389842043363,DNAJB12;HSPA2
GO_Biological_Process_2021,DNA modification (GO:0006304),2/26,0.0074389947886241,0.1368465082990641,0,0,16.901360544217688,82.83389842043363,EXOSC3;UNG
GO_Biological_Process_2021,histone H3-K4 methylation (GO:0051568),2/30,0.0098285778207101,0.1735726843137412,0,0,14.48396501457726,66.95156387938638,RBBP5;WDR5
GO_Biological_Process_2021,multivesicular body assembly (GO:0036258),2/30,0.0098285778207101,0.1735726843137412,0,0,14.48396501457726,66.95156387938638,CHMP1A;CHMP2A
GO_Biological_Process_2021,post-Golgi vesicle-mediated transport (GO:0006892),3/89,0.0100963507773187,0.1744749902775463,0,0,7.1256293454807,32.74640846917216,CHMP2A;STX4;VAMP2
GO_Biological_Process_2021,'de novo' posttranslational protein folding (GO:0051084),2/31,0.0104724512850622,0.1744749902775463,0,0,13.983814215341308,63.75230908786907,DNAJB12;HSPA2
GO_Biological_Process_2021,multivesicular body organization (GO:0036257),2/31,0.0104724512850622,0.1744749902775463,0,0,13.983814215341308,63.75230908786907,CHMP1A;CHMP2A
GO_Biological_Process_2021,regulation of centrosome duplication (GO:0010824),2/32,0.0111345221222248,0.1755675541772244,0,0,13.517006802721088,60.79550767481704,CHMP1A;CHMP2A
GO_Biological_Process_2021,cellular response to topologically incorrect protein (GO:0035967),2/32,0.0111345221222248,0.1755675541772244,0,0,13.517006802721088,60.79550767481704,DNAJB12;HSPA2
GO_Biological_Process_2021,positive regulation of telomere maintenance (GO:0032206),2/32,0.0111345221222248,0.1755675541772244,0,0,13.517006802721088,60.79550767481704,PRKCQ;NBN
GO_Biological_Process_2021,negative regulation of cell death (GO:0060548),3/94,0.0117059445280262,0.181339456460477,0,0,6.732411917978928,29.943469004228515,TIGAR;CHMP2A;RAD18
GO_Biological_Process_2021,histone lysine methylation (GO:0034968),2/34,0.0125124802245355,0.1872630514960153,0,0,12.67091836734694,55.51165721021778,RBBP5;WDR5
GO_Biological_Process_2021,protein insertion into membrane (GO:0051205),2/34,0.0125124802245355,0.1872630514960153,0,0,12.67091836734694,55.51165721021778,SEC61G;VAMP2
GO_Biological_Process_2021,regulation of mitotic spindle organization (GO:0060236),2/35,0.0132279832722483,0.1946718204899214,0,0,12.286332714904145,53.14355844722063,CHMP1A;CHMP2A
GO_Biological_Process_2021,membrane assembly (GO:0071709),2/36,0.0139609152364795,0.2020899697346141,0,0,11.92436974789916,50.93486932982207,CHMP2A;STX4
GO_Biological_Process_2021,protein insertion into ER membrane (GO:0045048),2/37,0.0147110875878218,0.2095143603233343,0,0,11.583090379008746,48.87083992538764,SEC61G;VAMP2
GO_Biological_Process_2021,DNA replication initiation (GO:0006270),2/38,0.0154783132235365,0.2135523527559803,0,0,11.260770975056689,46.9384448645158,GMNN;POLE
GO_Biological_Process_2021,histone exchange (GO:0043486),2/38,0.0154783132235365,0.2135523527559803,0,0,11.260770975056689,46.9384448645158,SPTY2D1;CENPP
GO_Biological_Process_2021,synaptic vesicle exocytosis (GO:0016079),2/40,0.0170631829128301,0.2265053369009194,0,0,10.66702470461869,43.42366746060685,STX4;VAMP2
GO_Biological_Process_2021,regulation of protein ubiquitination (GO:0031396),3/109,0.0173780716412013,0.2265053369009194,0,0,5.775335537833106,23.404813614286443,NSMCE3;PTTG1IP;N4BP1
GO_Biological_Process_2021,positive regulation of kinase activity (GO:0033674),3/114,0.0195542061325188,0.2265053369009194,0,0,5.513792142658122,21.694372855325803,TIGAR;RASSF2;NBN
GO_Biological_Process_2021,DNA-dependent DNA replication maintenance of fidelity (GO:0045005),2/43,0.0195637897091908,0.2265053369009194,0,0,9.885017421602788,38.888398778373954,FAM111A;POLE
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),5/314,0.0207477395116501,0.2265053369009194,0,0,3.3369102367569408,12.931588229598791,FAM111A;SRBD1;NBN;POLE;POLR2K
GO_Biological_Process_2021,chromosome condensation (GO:0030261),2/45,0.0213109604144821,0.2265053369009194,0,0,9.424299952539156,36.26973658038426,CHMP1A;H1-3
GO_Biological_Process_2021,cellular response to interleukin-12 (GO:0071349),2/48,0.0240483300532171,0.2265053369009194,0,0,8.808340727595386,32.83476119194659,GSTO1;CD47
GO_Biological_Process_2021,nucleus organization (GO:0006997),2/48,0.0240483300532171,0.2265053369009194,0,0,8.808340727595386,32.83476119194659,CHMP1A;CHMP2A
GO_Biological_Process_2021,histone H4 acetylation (GO:0043967),2/48,0.0240483300532171,0.2265053369009194,0,0,8.808340727595386,32.83476119194659,PHF20;WDR5
GO_Biological_Process_2021,protein polyufmylation (GO:1990564),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,UFM1
GO_Biological_Process_2021,ADP transport (GO:0015866),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,SLC25A4
GO_Biological_Process_2021,regulation of Fc-gamma receptor signaling pathway involved in phagocytosis (GO:1905449),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,CD47
GO_Biological_Process_2021,negative regulation of vitamin D biosynthetic process (GO:0010957),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,GFI1
GO_Biological_Process_2021,regulation of mitophagy (GO:1901524),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,SLC25A4
GO_Biological_Process_2021,"fructose 2,6-bisphosphate metabolic process (GO:0006003)",1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,TIGAR
GO_Biological_Process_2021,gamma-aminobutyric acid metabolic process (GO:0009448),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,ABAT
GO_Biological_Process_2021,spliceosomal conformational changes to generate catalytic conformation (GO:0000393),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,PRPF18
GO_Biological_Process_2021,monocyte extravasation (GO:0035696),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,CD47
GO_Biological_Process_2021,protein K69-linked ufmylation (GO:1990592),1/5,0.0247535287182936,0.2265053369009194,0,0,50.24242424242424,185.83603697375267,UFM1
GO_Biological_Process_2021,mitotic metaphase plate congression (GO:0007080),2/51,0.0269214810715392,0.2265053369009194,0,0,8.26780508121616,29.886716110404755,CHMP1A;CHMP2A
GO_Biological_Process_2021,mitotic nuclear membrane organization (GO:0101024),2/51,0.0269214810715392,0.2265053369009194,0,0,8.26780508121616,29.886716110404755,PPP2CA;CHMP2A
GO_Biological_Process_2021,mitotic nuclear membrane reassembly (GO:0007084),2/51,0.0269214810715392,0.2265053369009194,0,0,8.26780508121616,29.886716110404755,PPP2CA;CHMP2A
GO_Biological_Process_2021,regulation of exocytosis (GO:0017157),2/52,0.0279085775805053,0.2265053369009194,0,0,8.10204081632653,28.995755414400413,STX4;VAMP2
GO_Biological_Process_2021,regulation of DNA replication (GO:0006275),2/53,0.0289100845392208,0.2265053369009194,0,0,7.942777110844338,28.14574537420548,PPP2CA;GMNN
GO_Biological_Process_2021,negative regulation of Arp2/3 complex-mediated actin nucleation (GO:0034316),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,GMFB
GO_Biological_Process_2021,protein ufmylation (GO:0071569),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,UFM1
GO_Biological_Process_2021,protein-DNA covalent cross-linking repair (GO:0106300),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,FAM111A
GO_Biological_Process_2021,ATP synthesis coupled electron transport (GO:0042773),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,NDUFB6
GO_Biological_Process_2021,regulation of centriole elongation (GO:1903722),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,CHMP2A
GO_Biological_Process_2021,regulation of DNA-dependent DNA replication initiation (GO:0030174),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,NBN
GO_Biological_Process_2021,negative regulation of vitamin metabolic process (GO:0046137),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,GFI1
GO_Biological_Process_2021,COPI coating of Golgi vesicle (GO:0048205),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,TMED9
GO_Biological_Process_2021,COPI-coated vesicle budding (GO:0035964),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,TMED9
GO_Biological_Process_2021,nuclear polyadenylation-dependent ncRNA catabolic process (GO:0071046),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,EXOSC3
GO_Biological_Process_2021,nuclear polyadenylation-dependent rRNA catabolic process (GO:0071035),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,EXOSC3
GO_Biological_Process_2021,nuclear polyadenylation-dependent tRNA catabolic process (GO:0071038),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,EXOSC3
GO_Biological_Process_2021,regulation of vitamin D biosynthetic process (GO:0060556),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,GFI1
GO_Biological_Process_2021,glycolipid transport (GO:0046836),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,NPC2
GO_Biological_Process_2021,Golgi transport vesicle coating (GO:0048200),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,TMED9
GO_Biological_Process_2021,positive regulation of tau-protein kinase activity (GO:1902949),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,NAB2
GO_Biological_Process_2021,tRNA surveillance (GO:0106354),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,EXOSC3
GO_Biological_Process_2021,vesicle fusion with endoplasmic reticulum-Golgi intermediate compartment (ERGIC) membrane (GO:1990668),1/6,0.0296309633944118,0.2265053369009194,0,0,40.19191919191919,141.432767389918,STX4
GO_Biological_Process_2021,negative regulation of viral genome replication (GO:0045071),2/54,0.029925836282038,0.2265053369009194,0,0,7.789638932496075,27.33410071093129,FAM111A;N4BP1
GO_Biological_Process_2021,nuclear membrane reassembly (GO:0031468),2/54,0.029925836282038,0.2265053369009194,0,0,7.789638932496075,27.33410071093129,PPP2CA;CHMP2A
